file,url,title_length,title_ok,meta_description_length,meta_description_ok,h1_count,h2_count,images_count,images_missing_alt_count,images_empty_alt_count,errors_count,warnings_count
services/pool-deck-construction.html,https://midwestflipllc.com/services/pool-deck-construction.html,41,True,147,True,1,7,2,0,0,0,0
services/pool-house-construction.html,https://midwestflipllc.com/services/pool-house-construction.html,42,True,148,True,1,7,2,0,0,0,0
services/porcelain-tile-installation.html,https://midwestflipllc.com/services/porcelain-tile-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/porch-construction.html,https://midwestflipllc.com/services/porch-construction.html,37,True,143,True,1,7,2,0,0,0,0
services/porch-repair.html,https://midwestflipllc.com/services/porch-repair.html,31,True,137,True,1,7,2,0,0,0,0
services/post-and-beam-construction.html,https://midwestflipllc.com/services/post-and-beam-construction.html,45,True,151,True,1,7,2,0,0,0,0
services/post-replacement.html,https://midwestflipllc.com/services/post-replacement.html,35,True,141,True,1,7,2,0,0,0,0
services/prefabricated-home-construction.html,https://midwestflipllc.com/services/prefabricated-home-construction.html,50,True,156,True,1,7,2,0,0,0,0
services/progress-monitoring.html,https://midwestflipllc.com/services/progress-monitoring.html,38,True,144,True,1,7,2,0,0,0,0
services/project-scheduling.html,https://midwestflipllc.com/services/project-scheduling.html,37,True,143,True,1,7,2,0,0,0,0
services/quality-control.html,https://midwestflipllc.com/services/quality-control.html,34,True,140,True,1,7,2,0,0,0,0
services/rafter-installation.html,https://midwestflipllc.com/services/rafter-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/rafter-repair.html,https://midwestflipllc.com/services/rafter-repair.html,32,True,138,True,1,7,2,0,0,0,0
services/railing-repair.html,https://midwestflipllc.com/services/railing-repair.html,33,True,139,True,1,7,2,0,0,0,0
services/recreation-room-construction.html,https://midwestflipllc.com/services/recreation-room-construction.html,47,True,153,True,1,7,2,0,0,0,0
services/residential-properties-12-family-dwellings.html,https://midwestflipllc.com/services/residential-properties-12-family-dwellings.html,38,True,155,True,1,7,2,0,0,0,0
services/residential-renovations-and-remodeling.html,https://midwestflipllc.com/services/residential-renovations-and-remodeling.html,57,True,148,True,1,7,2,0,0,0,0
services/retaining-wall-construction.html,https://midwestflipllc.com/services/retaining-wall-construction.html,46,True,152,True,1,7,2,0,0,0,0
services/ridge-installation.html,https://midwestflipllc.com/services/ridge-installation.html,37,True,143,True,1,7,2,0,0,0,0
services/roof-flashing-installation.html,https://midwestflipllc.com/services/roof-flashing-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/roof-framing-services.html,https://midwestflipllc.com/services/roof-framing-services.html,40,True,146,True,1,7,2,0,0,0,0
services/roof-repair-2.html,https://midwestflipllc.com/services/roof-repair-2.html,30,True,136,True,1,7,2,0,0,0,0
services/roof-repair.html,https://midwestflipllc.com/services/roof-repair.html,30,True,136,True,1,7,2,0,0,0,0
services/roof-replacement.html,https://midwestflipllc.com/services/roof-replacement.html,35,True,141,True,1,7,2,0,0,0,0
services/roof-sheathing-installation.html,https://midwestflipllc.com/services/roof-sheathing-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/roof-ventilation-installation.html,https://midwestflipllc.com/services/roof-ventilation-installation.html,48,True,154,True,1,7,2,0,0,0,0
services/room-additions.html,https://midwestflipllc.com/services/room-additions.html,33,True,139,True,1,7,2,0,0,0,0
services/rough-carpentry.html,https://midwestflipllc.com/services/rough-carpentry.html,34,True,140,True,1,7,2,0,0,0,0
services/rough-grading.html,https://midwestflipllc.com/services/rough-grading.html,32,True,138,True,1,7,2,0,0,0,0
services/safety-management.html,https://midwestflipllc.com/services/safety-management.html,36,True,142,True,1,7,2,0,0,0,0
services/screen-and-storm-sash-installation.html,https://midwestflipllc.com/services/screen-and-storm-sash-installation.html,53,True,159,True,1,7,2,0,0,0,0
services/screen-door-installation.html,https://midwestflipllc.com/services/screen-door-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/screened-porch-construction.html,https://midwestflipllc.com/services/screened-porch-construction.html,46,True,152,True,1,7,2,0,0,0,0
services/second-story-additions.html,https://midwestflipllc.com/services/second-story-additions.html,41,True,147,True,1,7,2,0,0,0,0
services/sedimentation-control.html,https://midwestflipllc.com/services/sedimentation-control.html,40,True,146,True,1,7,2,0,0,0,0
services/seeding-and-landscaping-preparation.html,https://midwestflipllc.com/services/seeding-and-landscaping-preparation.html,54,True,160,True,1,7,2,0,0,0,0
services/septic-system-installation.html,https://midwestflipllc.com/services/septic-system-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/septic-tank-installation.html,https://midwestflipllc.com/services/septic-tank-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/service-areas.html,https://midwestflipllc.com/services/service-areas.html,32,True,138,True,1,7,2,0,0,0,0
services/shed-demolition.html,https://midwestflipllc.com/services/shed-demolition.html,34,True,140,True,1,7,2,0,0,0,0
services/shed-roof-construction.html,https://midwestflipllc.com/services/shed-roof-construction.html,41,True,147,True,1,7,2,0,0,0,0
services/shelving-installation.html,https://midwestflipllc.com/services/shelving-installation.html,40,True,146,True,1,7,2,0,0,0,0
services/shower-installation.html,https://midwestflipllc.com/services/shower-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/shower-tile-installation.html,https://midwestflipllc.com/services/shower-tile-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/sidewalk-construction.html,https://midwestflipllc.com/services/sidewalk-construction.html,40,True,146,True,1,7,2,0,0,0,0
services/siding-repair-and-replacement.html,https://midwestflipllc.com/services/siding-repair-and-replacement.html,48,True,154,True,1,7,2,0,0,0,0
services/siding-repair.html,https://midwestflipllc.com/services/siding-repair.html,32,True,138,True,1,7,2,0,0,0,0
services/sill-plate-installation.html,https://midwestflipllc.com/services/sill-plate-installation.html,42,True,148,True,1,7,2,0,0,0,0
services/sill-plate-replacement.html,https://midwestflipllc.com/services/sill-plate-replacement.html,41,True,147,True,1,7,2,0,0,0,0
services/single-family-home-construction.html,https://midwestflipllc.com/services/single-family-home-construction.html,50,True,156,True,1,7,2,0,0,0,0
services/sink-installation.html,https://midwestflipllc.com/services/sink-installation.html,36,True,142,True,1,7,2,0,0,0,0
services/site-evaluation-and-analysis.html,https://midwestflipllc.com/services/site-evaluation-and-analysis.html,47,True,153,True,1,7,2,0,0,0,0
services/skylight-installation.html,https://midwestflipllc.com/services/skylight-installation.html,40,True,146,True,1,7,2,0,0,0,0
services/sliding-door-installation.html,https://midwestflipllc.com/services/sliding-door-installation.html,44,True,150,True,1,7,2,0,0,0,0
services/sliding-window-installation.html,https://midwestflipllc.com/services/sliding-window-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/smoke-detector-installation.html,https://midwestflipllc.com/services/smoke-detector-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/soffit-construction.html,https://midwestflipllc.com/services/soffit-construction.html,38,True,144,True,1,7,2,0,0,0,0
services/soffit-installation.html,https://midwestflipllc.com/services/soffit-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/soil-testing-coordination.html,https://midwestflipllc.com/services/soil-testing-coordination.html,44,True,150,True,1,7,2,0,0,0,0
services/spec-home-construction.html,https://midwestflipllc.com/services/spec-home-construction.html,41,True,147,True,1,7,2,0,0,0,0
services/staining-and-varnishing.html,https://midwestflipllc.com/services/staining-and-varnishing.html,42,True,148,True,1,7,2,0,0,0,0
services/stair-construction-and-installation.html,https://midwestflipllc.com/services/stair-construction-and-installation.html,54,True,160,True,1,7,2,0,0,0,0
services/stair-lift-installation-coordination.html,https://midwestflipllc.com/services/stair-lift-installation-coordination.html,55,True,146,True,1,7,2,0,0,0,0
services/stair-railing-installation.html,https://midwestflipllc.com/services/stair-railing-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/stair-repair.html,https://midwestflipllc.com/services/stair-repair.html,31,True,137,True,1,7,2,0,0,0,0
services/stairway-construction.html,https://midwestflipllc.com/services/stairway-construction.html,40,True,146,True,1,7,2,0,0,0,0
services/stamped-concrete.html,https://midwestflipllc.com/services/stamped-concrete.html,35,True,141,True,1,7,2,0,0,0,0
services/stone-masonry-installation.html,https://midwestflipllc.com/services/stone-masonry-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/stone-veneer-installation.html,https://midwestflipllc.com/services/stone-veneer-installation.html,44,True,150,True,1,7,2,0,0,0,0
services/storm-door-installation.html,https://midwestflipllc.com/services/storm-door-installation.html,42,True,148,True,1,7,2,0,0,0,0
services/storm-water-management-systems.html,https://midwestflipllc.com/services/storm-water-management-systems.html,49,True,155,True,1,7,2,0,0,0,0
services/structural-beam-installation.html,https://midwestflipllc.com/services/structural-beam-installation.html,47,True,153,True,1,7,2,0,0,0,0
services/structural-beam-repair.html,https://midwestflipllc.com/services/structural-beam-repair.html,41,True,147,True,1,7,2,0,0,0,0
services/structural-carpentry.html,https://midwestflipllc.com/services/structural-carpentry.html,39,True,145,True,1,7,2,0,0,0,0
services/structural-drying.html,https://midwestflipllc.com/services/structural-drying.html,36,True,142,True,1,7,2,0,0,0,0
services/subcontractor-coordination.html,https://midwestflipllc.com/services/subcontractor-coordination.html,45,True,151,True,1,7,2,0,0,0,0
services/subfloor-installation-and-repair.html,https://midwestflipllc.com/services/subfloor-installation-and-repair.html,51,True,157,True,1,7,2,0,0,0,0
services/subfloor-repair.html,https://midwestflipllc.com/services/subfloor-repair.html,34,True,140,True,1,7,2,0,0,0,0
services/subflooring-installation.html,https://midwestflipllc.com/services/subflooring-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/sunroom-construction.html,https://midwestflipllc.com/services/sunroom-construction.html,39,True,145,True,1,7,2,0,0,0,0
services/surface-preparation.html,https://midwestflipllc.com/services/surface-preparation.html,38,True,144,True,1,7,2,0,0,0,0
services/suspended-concrete-slab-construction.html,https://midwestflipllc.com/services/suspended-concrete-slab-construction.html,55,True,146,True,1,7,2,0,0,0,0
services/swimming-pool-installation.html,https://midwestflipllc.com/services/swimming-pool-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/textured-ceiling-application.html,https://midwestflipllc.com/services/textured-ceiling-application.html,47,True,153,True,1,7,2,0,0,0,0
services/three-season-room-construction.html,https://midwestflipllc.com/services/three-season-room-construction.html,49,True,155,True,1,7,2,0,0,0,0
services/tile-backsplash.html,https://midwestflipllc.com/services/tile-backsplash.html,34,True,140,True,1,7,2,0,0,0,0
services/tile-flooring-installation.html,https://midwestflipllc.com/services/tile-flooring-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/tile-flooring.html,https://midwestflipllc.com/services/tile-flooring.html,32,True,138,True,1,7,2,0,0,0,0
services/tile-work-walls-and-floors.html,https://midwestflipllc.com/services/tile-work-walls-and-floors.html,47,True,153,True,1,7,2,0,0,0,0
services/toilet-installation.html,https://midwestflipllc.com/services/toilet-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/topsoil-placement.html,https://midwestflipllc.com/services/topsoil-placement.html,36,True,142,True,1,7,2,0,0,0,0
services/townhouse-construction-up-to-3-stories.html,https://midwestflipllc.com/services/townhouse-construction-up-to-3-stories.html,59,True,150,True,1,7,2,0,0,0,0
services/townhouses-up-to-3-stories.html,https://midwestflipllc.com/services/townhouses-up-to-3-stories.html,47,True,153,True,1,7,2,0,0,0,0
services/treated-wood-foundation-installation.html,https://midwestflipllc.com/services/treated-wood-foundation-installation.html,55,True,146,True,1,7,2,0,0,0,0
services/tree-removal-with-permits.html,https://midwestflipllc.com/services/tree-removal-with-permits.html,46,True,152,True,1,7,2,0,0,0,0
services/trim-and-finish-carpentry.html,https://midwestflipllc.com/services/trim-and-finish-carpentry.html,44,True,150,True,1,7,2,0,0,0,0
services/trim-carpentry.html,https://midwestflipllc.com/services/trim-carpentry.html,33,True,139,True,1,7,2,0,0,0,0
services/trim-repair.html,https://midwestflipllc.com/services/trim-repair.html,30,True,136,True,1,7,2,0,0,0,0
services/truss-installation-roof-and-floor.html,https://midwestflipllc.com/services/truss-installation-roof-and-floor.html,54,True,160,True,1,7,2,0,0,0,0
services/tub-to-shower-conversion.html,https://midwestflipllc.com/services/tub-to-shower-conversion.html,43,True,149,True,1,7,2,0,0,0,0
services/tuck-pointing-services.html,https://midwestflipllc.com/services/tuck-pointing-services.html,41,True,147,True,1,7,2,0,0,0,0
services/two-family-dwelling-construction.html,https://midwestflipllc.com/services/two-family-dwelling-construction.html,51,True,157,True,1,7,2,0,0,0,0
services/underground-utility-trenching.html,https://midwestflipllc.com/services/underground-utility-trenching.html,48,True,154,True,1,7,2,0,0,0,0
services/universal-design-implementation.html,https://midwestflipllc.com/services/universal-design-implementation.html,50,True,156,True,1,7,2,0,0,0,0
services/utility-line-installation.html,https://midwestflipllc.com/services/utility-line-installation.html,44,True,150,True,1,7,2,0,0,0,0
services/valley-installation.html,https://midwestflipllc.com/services/valley-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/vanity-installation.html,https://midwestflipllc.com/services/vanity-installation.html,38,True,144,True,1,7,2,0,0,0,0
services/vapor-barrier-installation.html,https://midwestflipllc.com/services/vapor-barrier-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/vinyl-flooring-installation.html,https://midwestflipllc.com/services/vinyl-flooring-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/vinyl-siding-installation.html,https://midwestflipllc.com/services/vinyl-siding-installation.html,44,True,150,True,1,7,2,0,0,0,0
services/wainscoting-installation.html,https://midwestflipllc.com/services/wainscoting-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/walk-in-tub-installation.html,https://midwestflipllc.com/services/walk-in-tub-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/wall-covering-installation.html,https://midwestflipllc.com/services/wall-covering-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/wall-framing-and-construction.html,https://midwestflipllc.com/services/wall-framing-and-construction.html,48,True,154,True,1,7,2,0,0,0,0
services/wall-sheathing-installation.html,https://midwestflipllc.com/services/wall-sheathing-installation.html,46,True,152,True,1,7,2,0,0,0,0
services/wall-stud-repair.html,https://midwestflipllc.com/services/wall-stud-repair.html,35,True,141,True,1,7,2,0,0,0,0
services/wallpaper-installation.html,https://midwestflipllc.com/services/wallpaper-installation.html,41,True,147,True,1,7,2,0,0,0,0
services/wallpaper-removal.html,https://midwestflipllc.com/services/wallpaper-removal.html,36,True,142,True,1,7,2,0,0,0,0
services/water-damage-repair.html,https://midwestflipllc.com/services/water-damage-repair.html,38,True,144,True,1,7,2,0,0,0,0
services/weather-barrier-installation.html,https://midwestflipllc.com/services/weather-barrier-installation.html,47,True,153,True,1,7,2,0,0,0,0
services/weather-stripping-installation.html,https://midwestflipllc.com/services/weather-stripping-installation.html,49,True,155,True,1,7,2,0,0,0,0
services/well-installation-coordination.html,https://midwestflipllc.com/services/well-installation-coordination.html,49,True,155,True,1,7,2,0,0,0,0
services/wheelchair-ramp-construction.html,https://midwestflipllc.com/services/wheelchair-ramp-construction.html,47,True,153,True,1,7,2,0,0,0,0
services/whole-home-renovation.html,https://midwestflipllc.com/services/whole-home-renovation.html,40,True,146,True,1,7,2,0,0,0,0
services/window-casing-installation.html,https://midwestflipllc.com/services/window-casing-installation.html,45,True,151,True,1,7,2,0,0,0,0
services/window-installation-all-types.html,https://midwestflipllc.com/services/window-installation-all-types.html,50,True,156,True,1,7,2,0,0,0,0
services/window-repair.html,https://midwestflipllc.com/services/window-repair.html,32,True,138,True,1,7,2,0,0,0,0
services/window-replacement-for-energy-efficiency.html,https://midwestflipllc.com/services/window-replacement-for-energy-efficiency.html,59,True,150,True,1,7,2,0,0,0,0
services/window-replacement.html,https://midwestflipllc.com/services/window-replacement.html,37,True,143,True,1,7,2,0,0,0,0
services/wood-frame-construction.html,https://midwestflipllc.com/services/wood-frame-construction.html,42,True,148,True,1,7,2,0,0,0,0
services/wood-siding-installation.html,https://midwestflipllc.com/services/wood-siding-installation.html,43,True,149,True,1,7,2,0,0,0,0
services/wooden-deck-construction.html,https://midwestflipllc.com/services/wooden-deck-construction.html,43,True,149,True,1,7,2,0,0,0,0
services/zoning-compliance-verification.html,https://midwestflipllc.com/services/zoning-compliance-verification.html,49,True,155,True,1,7,2,0,0,0,0
services.html,https://midwestflipllc.com/services.html,37,True,160,True,1,16,350,0,0,0,0
